124.080882,0.319193035,3979.3096,-232.512207,122.897057,-25.0886745,54.2358932,-6.98208475,38.5287094,-17.4834194,10.8182812,-6.81264782,17.4091339,1.73062348,1.91452336,-8.6719389,6.10665703,-2.13538337,11.1398621,1.99758947,8.92711067,-2.74842072,6.10614586,0.0,0.1
860.294118,0.306347787,2160.44434,-370.294708,202.330032,-26.894001,32.3412743,-3.39312553,19.5809364,-17.4220276,9.91716099,2.67800879,-0.210420996,16.3014107,-13.5869751,-0.614239514,1.73224103,-12.4031811,6.43906641,-8.65673256,-9.6432066,0.335025728,-1.84572411,0.0,-0.4
159.574468,0.329184443,4799.29272,-228.402176,122.629288,-30.6003075,60.7445259,-28.6776848,28.3172512,-26.477375,29.9392509,-11.4249773,20.336792,-6.12268066,14.1787567,-18.664135,3.78691936,-7.29959774,6.60539532,-9.0789156,5.04234028,-4.03934002,4.2622056,0.0,0.3
321.428571,0.34092626,4081.87043,-235.219879,143.118805,-46.4033356,56.9449348,-17.913868,29.8346462,-9.42321205,14.831171,-16.451582,8.34210682,-2.55585217,8.89040756,-1.57873249,-3.38848805,-3.2089076,3.980582,4.03983212,2.55627632,-0.704900384,-7.4613266,0.0,0.8
163.834951,0.313593507,2760.2224,-460.192688,196.742889,-1.72087705,42.416584,40.6758308,15.7451477,8.31648445,12.4862452,0.90443325,0.71684444,-4.47112513,12.731307,-0.57262975,5.74362993,2.94084692,-19.7949257,-12.2275076,-2.66036081,0.0545190796,3.46468163,0.0,-0.4
101.351351,0.317326456,5111.05556,-344.13031,94.524826,-31.9118805,64.6163254,-26.4885502,33.7010193,-11.6267385,25.6625175,-16.6332798,12.7927666,-13.6819887,2.41504908,-18.6303101,-7.01788712,-5.43683147,11.6896534,0.431730598,-0.726926923,-2.96813822,2.75043035,0.0,-0.7
217.741935,0.379060179,2999.30385,-342.101929,189.925232,-2.44384527,37.8476982,-19.9858379,5.9602499,15.7517605,30.2315216,-9.35662365,-4.38690186,0.132098481,1.9714241,16.1173706,8.76850414,4.52355194,-0.656419873,15.683507,-6.56713724,6.98047781,13.1463547,0.0,-0.7
596.02649,0.288385719,2560.09565,-290.871399,167.262115,-62.3737259,39.3776512,-21.7240257,15.2700529,-9.63587952,24.29632,2.8702774,5.99948931,3.58126974,1.43506634,-0.77276361,-6.44064331,2.19262052,0.714304447,7.59216928,5.59284019,-1.43463612,-6.41643,0.0,0.2
597.067039,0.354743212,2393.56193,-32.5251694,150.053909,-28.9971256,25.3613377,-32.0611458,51.7168579,-25.9618626,7.39043522,-8.85275555,25.9152565,-4.45492697,11.8403254,-3.22406316,-5.40815258,-4.00397491,-2.58318663,-9.54424,4.85507584,-1.99248719,-6.87522221,0.0,0.0
61.8131868,0.332634449,3271.63579,-133.300568,178.205887,-25.6395454,34.644207,-9.14606953,19.7725086,-5.28387547,29.7241173,0.185364679,6.5313797,-9.61285782,5.84697962,14.5813475,-0.63001138,-0.389518321,-8.30437565,2.10759211,0.575060487,-7.76367807,-9.91985798,0.0,-0.2
182.62987,0.41341874,1885.9093,-167.197891,180.721268,-0.500994802,33.9466171,-1.88569224,11.8819904,12.0724163,10.735178,15.0729723,13.7573519,4.2625761,5.16595507,12.9554806,5.21004581,3.8736701,4.48121214,7.24614811,3.5110116,-1.37868953,-1.95559371,0.0,-0.6
471.368715,0.408453554,2557.63509,-341.421509,166.732208,4.42805338,36.2213974,31.0771294,34.1671906,-1.02105117,5.75100422,14.0064135,21.2564697,3.32273936,3.67034578,15.9361467,7.48639441,17.6548023,-4.58063936,3.23891401,9.89054298,6.13146591,-2.23382616,0.0,0.2
221.456693,0.364011675,3038.37766,-246.172806,161.184494,-40.6203384,36.3940353,-2.20007277,47.8322487,-15.8349352,16.1171379,-10.743494,2.91487646,0.959280312,5.04837942,-5.05540133,0.152384043,6.04679823,4.02196646,0.632699311,0.80136013,8.24169254,-4.47115421,0.0,0.2
651.676829,0.277903974,3601.37102,-311.195648,155.455307,-60.1462021,36.5886803,-46.3789062,0.557098508,-18.5367928,15.1866484,-9.1184206,6.80791759,-16.7562656,-4.56622362,-3.49869275,8.79513264,2.92357516,0.75028789,-8.35951042,-8.20473003,-3.37642097,-3.33137751,0.0,0.6
234.375,0.499925226,2602.27178,-295.66568,150.18161,-30.4688053,54.7270012,-12.3184166,30.909256,32.6357498,2.95944118,13.3637409,12.3126202,18.9255219,14.2047672,7.28585052,2.02466893,-2.65399575,6.4306488,10.2217989,11.8419504,5.21357059,5.04789877,0.0,0.2
197.368421,0.382601649,3261.71706,-164.408661,148.903275,-45.7915268,53.0943413,-24.0036812,27.6401272,-11.5036612,6.2062726,2.21887541,13.3132477,11.2782612,16.4536018,6.17525434,10.4715843,5.79301214,-0.163271219,2.26890898,-8.59195709,-0.908421636,2.33332133,0.0,0.3
500.0,0.377545625,2485.10886,-173.104034,188.459564,-74.4212189,43.3387527,1.35617793,24.0808659,1.97037637,7.38899755,-0.274607122,1.44510245,6.93317413,7.85391092,6.58208704,3.07880068,0.376835912,-0.911825001,6.36257124,1.79359019,7.19509983,2.89891672,0.0,0.8
261.627907,0.294892132,2209.84261,-372.101318,216.604279,-42.687397,-14.6352367,2.36057615,-14.7058964,-16.4319134,1.23290515,-14.909853,-25.8723259,-10.9843311,4.7568202,1.1576668,-3.44401932,-8.52196884,-8.23437691,-3.23954535,-8.26636314,-5.87056637,-7.47758198,0.0,-0.5
353.571429,0.343334049,1698.7135,0.04765625,178.634796,11.2245646,-9.94408035,2.82599282,23.2513008,13.4738388,-29.0991879,-42.6562119,-20.9268608,5.62181902,11.1812401,-6.76646519,-24.0098438,-22.1440639,-2.41971374,2.50126457,-7.63605499,-9.21547222,-7.88319302,0.0,-0.3
50.2232143,0.385871023,3075.34517,-477.389008,182.466187,-38.3183441,22.7379684,-25.6276398,25.145607,-3.0999608,27.3055382,-4.13337803,-1.59049273,-8.61421967,16.332901,16.9152069,0.392837316,8.57838154,-1.35440934,-2.01915884,-2.66843987,11.5687504,-5.11198521,0.0,-0.4
2812.5,0.331417203,3200.73319,-522.570374,159.385422,14.8755617,38.9128647,0.00102661853,29.3566341,3.06307793,-6.66368771,-4.65979481,-3.91192484,4.079072,-7.02262735,2.18395734,-0.0688369721,-3.85671854,-0.918602943,6.00339794,3.57883024,-1.48466504,-2.3107295,0.0,-0.5
1607.14286,0.314115554,3839.54198,-608.576782,156.478302,-13.3349323,49.9791946,-27.7497673,18.9740162,-11.5707464,8.55566883,-14.4630718,-11.2808332,-7.23525858,1.45367813,-11.0778208,-13.8683376,-4.53546429,2.38530159,-4.31101608,-11.4006824,-0.328248531,-0.4034141,0.0,-0.6
173.076923,0.363890201,3683.30853,-388.012634,119.449631,-86.8748932,47.7658463,-37.4968796,40.3043098,-26.3696346,25.7548714,-18.0816841,8.73448944,-12.0996437,10.9283829,-8.80423641,8.12067795,-7.84425449,1.15880859,-5.22150898,5.84714174,2.57795119,3.1074512,0.0,0.8
170.454545,0.373659074,2876.76341,-392.418762,132.932571,-74.3665924,45.1478729,-27.3155708,28.7030182,-22.6111279,13.7942247,-15.0646849,10.7369814,-8.37280369,4.88871241,-3.83468699,0.873676002,-9.79691505,-7.6419754,-7.0978632,-5.91878176,-2.44559741,-6.44426727,0.0,0.7
171.755725,0.395135432,3044.28319,-409.607513,124.263756,-52.2257385,79.1921234,1.28310907,20.7807732,-3.2836175,12.1150331,12.7906055,9.36709881,-3.65144587,6.4997468,-5.03748798,13.0691862,-6.2280426,15.954524,1.05867612,16.5203705,-6.92156696,6.74019098,0.0,0.7
80.9352518,0.272731751,3156.59204,-398.307068,110.667557,-40.5328865,67.5147934,-30.2312317,24.0256653,-6.62187672,15.6719007,-11.7397137,11.3907719,-12.8638134,9.40631294,1.09115958,8.56035805,-6.57514572,6.03854275,-9.75778389,4.51310253,0.40457505,-1.28958321,0.0,-0.5
122.282609,0.273445278,3336.53479,-461.939514,119.619308,-69.8672638,33.8526077,-22.6702995,45.4815178,-23.3280678,0.310443103,-32.2490768,0.0406702049,-17.667572,4.92644787,0.530046105,8.77239609,-8.21979523,7.62567425,-2.69015503,-0.0467850193,4.19882822,4.04769135,0.0,-0.6
